"Order Number","Line Item","Order Date","Delivery Date",CustomerKey,StoreKey,ProductKey,Quantity,"Currency Code"
1792015,2,11/27/2019,11/30/2019,1083775,0,64,5,GBP
1792016,1,11/27/2019,,802354,34,444,3,EUR
1792016,2,11/27/2019,,802354,34,1736,3,EUR
1792016,3,11/27/2019,,802354,34,1642,8,EUR
1792016,4,11/27/2019,,802354,34,716,3,EUR
1792017,1,11/27/2019,,651518,12,1593,1,EUR
1792018,1,11/27/2019,11/29/2019,1079159,0,1656,2,GBP
1792018,2,11/27/2019,11/29/2019,1079159,0,1606,1,GBP
1792018,3,11/27/2019,11/29/2019,1079159,0,442,3,GBP
1792018,4,11/27/2019,11/29/2019,1079159,0,1979,3,GBP
1792019,1,11/27/2019,,1482513,43,50,5,USD
1792019,2,11/27/2019,,1482513,43,1569,1,USD
1792020,1,11/27/2019,,631580,13,64,1,EUR
1792020,2,11/27/2019,,631580,13,1164,6,EUR
1792020,3,11/27/2019,,631580,13,1598,4,EUR
1792021,1,11/27/2019,,880453,32,434,3,EUR
1792022,1,11/27/2019,11/29/2019,2082991,0,2501,3,USD
1792022,2,11/27/2019,11/29/2019,2082991,0,1441,1,USD
1792023,1,11/27/2019,,962529,38,1823,3,GBP
1792023,2,11/27/2019,,962529,38,1574,3,GBP
1792023,3,11/27/2019,,962529,38,47,8,GBP
1792023,4,11/27/2019,,962529,38,1446,3,GBP
1792023,5,11/27/2019,,962529,38,1761,1,GBP
1792024,1,11/27/2019,,437476,22,1251,1,EUR
1792025,1,11/27/2019,,558163,19,993,1,EUR
1792025,2,11/27/2019,,558163,19,42,1,EUR
1792026,1,11/27/2019,,1403355,55,411,2,USD
1792026,2,11/27/2019,,1403355,55,2507,1,USD
1792027,1,11/27/2019,12/1/2019,381223,0,354,5,CAD
1792030,1,11/27/2019,,1600965,56,61,4,USD
1792031,1,11/27/2019,,1058030,37,73,1,GBP
1792031,2,11/27/2019,,1058030,37,459,2,GBP
1792031,3,11/27/2019,,1058030,37,1661,1,GBP
1792031,4,11/27/2019,,1058030,37,1559,3,GBP
1792031,5,11/27/2019,,1058030,37,41,1,GBP
1792032,1,11/27/2019,,1914795,49,1388,6,USD
1792033,1,11/27/2019,,1484183,62,983,2,USD
1792033,2,11/27/2019,,1484183,62,1204,8,USD
1792034,1,11/27/2019,11/29/2019,1212385,0,451,7,USD
1792034,2,11/27/2019,11/29/2019,1212385,0,102,4,USD
1792034,3,11/27/2019,11/29/2019,1212385,0,1668,1,USD
1792034,4,11/27/2019,11/29/2019,1212385,0,352,3,USD
1792034,5,11/27/2019,11/29/2019,1212385,0,1826,5,USD
1792035,1,11/27/2019,,1819252,50,1786,1,USD
1792035,2,11/27/2019,,1819252,50,1709,2,USD
1792035,3,11/27/2019,,1819252,50,1474,1,USD
1792035,4,11/27/2019,,1819252,50,1623,7,USD
1792035,5,11/27/2019,,1819252,50,1504,5,USD
1792036,1,11/27/2019,,221851,8,32,7,CAD
1792037,1,11/27/2019,12/4/2019,593404,0,950,4,EUR
1792037,2,11/27/2019,12/4/2019,593404,0,1499,2,EUR
1793000,1,11/28/2019,,416421,24,1588,2,EUR
1793001,1,11/28/2019,,2060666,49,1528,5,USD
1793001,2,11/28/2019,,2060666,49,64,3,USD
1793002,1,11/28/2019,12/5/2019,1996847,0,448,2,USD
1793002,2,11/28/2019,12/5/2019,1996847,0,1604,1,USD
1793002,3,11/28/2019,12/5/2019,1996847,0,1611,6,USD
1793003,1,11/28/2019,,1562806,57,138,7,USD
1793003,2,11/28/2019,,1562806,57,1403,3,USD
1793003,3,11/28/2019,,1562806,57,1591,1,USD
1793005,1,11/28/2019,,1925694,64,24,2,USD
1793005,3,11/28/2019,,1925694,64,310,8,USD
1793006,1,11/28/2019,,1709993,53,76,5,USD
1793007,1,11/28/2019,,755504,29,1644,5,EUR
1793007,2,11/28/2019,,755504,29,658,1,EUR
1793007,3,11/28/2019,,755504,29,1114,2,EUR
1793007,4,11/28/2019,,755504,29,2516,7,EUR
1793008,1,11/28/2019,,1465279,48,2095,1,USD
1793008,2,11/28/2019,,1465279,48,1101,2,USD
1793008,3,11/28/2019,,1465279,48,1606,1,USD
1793009,1,11/28/2019,,1678208,62,75,3,USD
1793010,1,11/28/2019,,391380,9,453,1,CAD
1793010,2,11/28/2019,,391380,9,297,1,CAD
1793010,3,11/28/2019,,391380,9,1225,1,CAD
1793012,1,11/28/2019,,871066,34,1613,5,EUR
1793013,1,11/28/2019,,1702221,55,442,3,USD
1793013,2,11/28/2019,,1702221,55,335,6,USD
1793013,3,11/28/2019,,1702221,55,432,4,USD
1793013,4,11/28/2019,,1702221,55,1412,1,USD
1793015,1,11/28/2019,12/1/2019,1625297,0,1042,1,USD
1793015,2,11/28/2019,12/1/2019,1625297,0,833,4,USD
1793016,1,11/28/2019,,1466166,61,1336,1,USD
1793016,2,11/28/2019,,1466166,61,436,9,USD
1793016,3,11/28/2019,,1466166,61,497,5,USD
1793016,4,11/28/2019,,1466166,61,2104,2,USD
1793017,1,11/28/2019,,895317,34,186,1,EUR
1793017,2,11/28/2019,,895317,34,2421,1,EUR
1793017,3,11/28/2019,,895317,34,1188,9,EUR
1793018,1,11/28/2019,12/2/2019,695272,0,497,2,EUR
1793018,2,11/28/2019,12/2/2019,695272,0,2135,2,EUR
1793018,3,11/28/2019,12/2/2019,695272,0,1308,1,EUR
1793018,4,11/28/2019,12/2/2019,695272,0,1798,3,EUR
1793019,1,11/28/2019,,1561764,53,464,3,USD
1793020,1,11/28/2019,,1355355,54,1408,2,USD
1793020,2,11/28/2019,,1355355,54,1598,2,USD
1793020,3,11/28/2019,,1355355,54,1497,2,USD
1793021,1,11/28/2019,,2084403,54,2504,3,USD
1793022,1,11/28/2019,,957867,37,2516,1,GBP
1793022,2,11/28/2019,,957867,37,1282,1,GBP
1793022,3,11/28/2019,,957867,37,79,1,GBP
1793022,5,11/28/2019,,957867,37,1660,3,GBP
1793023,1,11/28/2019,12/3/2019,1526388,0,1613,3,USD
1793023,2,11/28/2019,12/3/2019,1526388,0,68,2,USD
1793023,3,11/28/2019,12/3/2019,1526388,0,1683,2,USD
1793023,4,11/28/2019,12/3/2019,1526388,0,1415,3,USD
1793023,5,11/28/2019,12/3/2019,1526388,0,1410,3,USD
1793023,6,11/28/2019,12/3/2019,1526388,0,106,3,USD
1793026,1,11/28/2019,,494291,21,152,1,EUR
1793026,2,11/28/2019,,494291,21,607,1,EUR
1793026,3,11/28/2019,,494291,21,1520,2,EUR
1793027,1,11/28/2019,,1016260,36,1442,6,GBP
1793027,2,11/28/2019,,1016260,36,1779,1,GBP
1793028,1,11/28/2019,,1609162,45,1387,2,USD
1793030,1,11/28/2019,,1609703,59,1684,7,USD
1793031,1,11/28/2019,,1504968,49,1501,1,USD
1793031,2,11/28/2019,,1504968,49,1770,1,USD
1793031,3,11/28/2019,,1504968,49,96,6,USD
1793032,1,11/28/2019,12/3/2019,619018,0,435,2,EUR
1793033,1,11/28/2019,,2067999,47,191,6,USD
1793033,2,11/28/2019,,2067999,47,1817,2,USD
1793033,3,11/28/2019,,2067999,47,388,1,USD
1793034,1,11/28/2019,,1700848,44,440,1,USD
1793034,2,11/28/2019,,1700848,44,603,7,USD
1793034,3,11/28/2019,,1700848,44,753,3,USD
1793034,4,11/28/2019,,1700848,44,104,1,USD
1793035,1,11/28/2019,12/4/2019,1713848,0,450,2,USD
1793035,2,11/28/2019,12/4/2019,1713848,0,1917,1,USD
1793035,3,11/28/2019,12/4/2019,1713848,0,1332,3,USD
1793036,1,11/28/2019,,745253,30,447,3,EUR
1793036,2,11/28/2019,,745253,30,1548,1,EUR
1793036,3,11/28/2019,,745253,30,50,6,EUR
1793037,1,11/28/2019,,1625232,43,2039,6,USD
1793038,1,11/28/2019,,711877,29,2471,8,EUR
1793039,1,11/28/2019,,917038,38,740,7,GBP
1794000,1,11/29/2019,12/4/2019,1360467,0,1587,1,USD
1794000,2,11/29/2019,12/4/2019,1360467,0,1473,2,USD
1794000,3,11/29/2019,12/4/2019,1360467,0,416,1,USD
1794001,1,11/29/2019,,1984464,55,433,1,USD
1794001,2,11/29/2019,,1984464,55,1670,1,USD
1794001,3,11/29/2019,,1984464,55,334,4,USD
1794001,4,11/29/2019,,1984464,55,1680,1,USD
1794002,1,11/29/2019,,1235846,57,418,2,USD
1794002,2,11/29/2019,,1235846,57,1759,1,USD
1794002,3,11/29/2019,,1235846,57,1427,2,USD
1794003,1,11/29/2019,,1610098,53,442,5,USD
1794003,2,11/29/2019,,1610098,53,1559,4,USD
1794003,3,11/29/2019,,1610098,53,1476,5,USD
1794003,4,11/29/2019,,1610098,53,435,1,USD
1794003,5,11/29/2019,,1610098,53,446,7,USD
1794006,1,11/29/2019,,1329668,57,112,5,USD
1794006,2,11/29/2019,,1329668,57,443,3,USD
1794006,3,11/29/2019,,1329668,57,1690,9,USD
1794007,1,11/29/2019,,1213463,53,102,1,USD
1794008,1,11/29/2019,,1410080,45,1038,2,USD
1794009,1,11/29/2019,,1025279,38,1525,1,GBP
1794009,2,11/29/2019,,1025279,38,1679,1,GBP
1794010,1,11/29/2019,,1692531,51,1455,7,USD
1794010,2,11/29/2019,,1692531,51,405,4,USD
1794011,1,11/29/2019,,57307,5,1644,1,AUD
1794011,2,11/29/2019,,57307,5,430,3,AUD
1794011,3,11/29/2019,,57307,5,1322,3,AUD
1794013,1,11/29/2019,,431088,22,1632,1,EUR
1794013,2,11/29/2019,,431088,22,416,1,EUR
1794013,3,11/29/2019,,431088,22,451,5,EUR
1794013,4,11/29/2019,,431088,22,130,1,EUR
1794014,1,11/29/2019,,38212,5,730,1,AUD
1794014,2,11/29/2019,,38212,5,986,2,AUD
1794014,3,11/29/2019,,38212,5,1692,1,AUD
1794015,1,11/29/2019,,892624,34,1644,5,EUR
1794016,1,11/29/2019,,109148,6,1411,3,AUD
1794017,1,11/29/2019,,408295,24,84,3,EUR
1794018,1,11/29/2019,,2076403,47,1714,2,USD
1794018,2,11/29/2019,,2076403,47,964,6,USD
1794019,1,11/29/2019,12/5/2019,337002,0,562,2,CAD
1794019,2,11/29/2019,12/5/2019,337002,0,1511,1,CAD
1794019,3,11/29/2019,12/5/2019,337002,0,1218,3,CAD
1794020,1,11/29/2019,12/2/2019,1929631,0,424,1,USD
1794020,2,11/29/2019,12/2/2019,1929631,0,412,1,USD
1794020,3,11/29/2019,12/2/2019,1929631,0,1333,6,USD
1794020,4,11/29/2019,12/2/2019,1929631,0,1496,5,USD
1794021,1,11/29/2019,,1935224,53,1653,2,USD
1794022,1,11/29/2019,12/3/2019,1341195,0,147,10,USD
1794023,1,11/29/2019,,1996365,59,2049,7,USD
1794024,1,11/29/2019,,1900738,56,96,1,USD
1794024,2,11/29/2019,,1900738,56,177,7,USD
1794024,3,11/29/2019,,1900738,56,1559,2,USD
1794024,4,11/29/2019,,1900738,56,81,2,USD
1794024,5,11/29/2019,,1900738,56,126,9,USD
1794024,6,11/29/2019,,1900738,56,780,2,USD
1794024,7,11/29/2019,,1900738,56,117,2,USD
1794025,1,11/29/2019,12/2/2019,497370,0,1466,2,EUR
1794025,2,11/29/2019,12/2/2019,497370,0,1597,3,EUR
1794025,3,11/29/2019,12/2/2019,497370,0,466,1,EUR
1794025,4,11/29/2019,12/2/2019,497370,0,1438,4,EUR
1794026,1,11/29/2019,11/30/2019,1324842,0,167,3,USD
1795000,1,11/30/2019,,2007028,64,1693,4,USD
1795003,1,11/30/2019,,1380756,61,423,3,USD
1795003,2,11/30/2019,,1380756,61,50,3,USD
1795005,1,11/30/2019,,1885890,45,442,7,USD
1795005,2,11/30/2019,,1885890,45,1472,3,USD
1795005,3,11/30/2019,,1885890,45,1501,1,USD
1795005,4,11/30/2019,,1885890,45,1712,3,USD
1795006,1,11/30/2019,,1349069,59,1177,1,USD
1795006,2,11/30/2019,,1349069,59,1701,1,USD
1795007,1,11/30/2019,,267235,8,1682,3,CAD
1795007,2,11/30/2019,,267235,8,1655,4,CAD
1795008,1,11/30/2019,,496836,27,946,4,EUR
1795009,1,11/30/2019,,764618,29,1300,6,EUR
1795009,2,11/30/2019,,764618,29,78,1,EUR
1795009,4,11/30/2019,,764618,29,1564,4,EUR
1795010,1,11/30/2019,,1586575,48,47,1,USD
1795010,2,11/30/2019,,1586575,48,1576,1,USD
1795010,3,11/30/2019,,1586575,48,455,4,USD
1795011,1,11/30/2019,,299823,9,63,4,CAD
1795012,1,11/30/2019,12/3/2019,1997780,0,124,1,USD
1795012,2,11/30/2019,12/3/2019,1997780,0,1599,2,USD
1795014,1,11/30/2019,,1858814,55,665,6,USD
1795014,2,11/30/2019,,1858814,55,1456,3,USD
1795014,3,11/30/2019,,1858814,55,2150,1,USD
1795014,4,11/30/2019,,1858814,55,1284,1,USD
1795017,1,11/30/2019,,1849306,47,430,8,USD
1795018,1,11/30/2019,12/6/2019,1713539,0,132,1,USD
1795020,1,11/30/2019,,1346408,62,1496,2,USD
1795021,1,11/30/2019,,816906,34,1158,2,EUR
1795022,1,11/30/2019,,1005095,37,1602,4,GBP
1795022,2,11/30/2019,,1005095,37,451,3,GBP
1795022,3,11/30/2019,,1005095,37,451,7,GBP
1795024,1,11/30/2019,12/3/2019,1355355,0,1504,8,USD
1795025,1,11/30/2019,,1007026,37,1794,2,GBP
1795025,2,11/30/2019,,1007026,37,1545,1,GBP
1795026,1,11/30/2019,,1719794,53,1597,1,USD
1795026,2,11/30/2019,,1719794,53,1535,4,USD
1795026,3,11/30/2019,,1719794,53,1627,10,USD
1795027,1,11/30/2019,,1316237,44,1567,1,USD
1795028,1,11/30/2019,12/3/2019,1022320,0,1091,1,GBP
1795028,2,11/30/2019,12/3/2019,1022320,0,1664,3,GBP
1795028,3,11/30/2019,12/3/2019,1022320,0,653,1,GBP
1795029,1,11/30/2019,,1705429,65,1428,1,USD
1795029,2,11/30/2019,,1705429,65,58,7,USD
1795030,1,11/30/2019,,1858292,55,1244,1,USD
1795031,1,11/30/2019,,405195,22,1646,8,EUR
1795031,2,11/30/2019,,405195,22,1658,1,EUR
1795031,3,11/30/2019,,405195,22,1522,5,EUR
1795032,1,11/30/2019,12/2/2019,525739,0,960,4,EUR
1795032,2,11/30/2019,12/2/2019,525739,0,1722,3,EUR
1795032,3,11/30/2019,12/2/2019,525739,0,1443,3,EUR
1795032,4,11/30/2019,12/2/2019,525739,0,678,5,EUR
1795032,5,11/30/2019,12/2/2019,525739,0,1648,1,EUR
1795032,6,11/30/2019,12/2/2019,525739,0,506,1,EUR
1795034,1,11/30/2019,,1815456,56,1099,2,USD
1795034,2,11/30/2019,,1815456,56,459,8,USD
1795035,1,11/30/2019,12/5/2019,857048,0,703,3,EUR
1795036,1,11/30/2019,,1021494,37,2289,2,GBP
1795036,2,11/30/2019,,1021494,37,531,1,GBP
1795036,3,11/30/2019,,1021494,37,386,1,GBP
1795037,1,11/30/2019,12/5/2019,1849625,0,59,1,USD
1795037,2,11/30/2019,12/5/2019,1849625,0,1740,4,USD
1795037,3,11/30/2019,12/5/2019,1849625,0,1749,4,USD
1795037,4,11/30/2019,12/5/2019,1849625,0,418,3,USD
1795037,5,11/30/2019,12/5/2019,1849625,0,1454,2,USD
1795037,6,11/30/2019,12/5/2019,1849625,0,1545,3,USD
1795039,1,11/30/2019,12/3/2019,1596027,0,1699,3,USD
1795039,2,11/30/2019,12/3/2019,1596027,0,95,1,USD
1795040,1,11/30/2019,,322186,9,442,5,CAD
1795040,2,11/30/2019,,322186,9,1357,8,CAD
1795040,3,11/30/2019,,322186,9,2037,1,CAD
1795040,4,11/30/2019,,322186,9,1466,4,CAD
1795040,5,11/30/2019,,322186,9,104,3,CAD
1795040,6,11/30/2019,,322186,9,1598,4,CAD
1795040,7,11/30/2019,,322186,9,544,2,CAD
1795041,1,11/30/2019,12/4/2019,331277,0,1761,4,CAD
1795041,2,11/30/2019,12/4/2019,331277,0,1429,7,CAD
1795041,3,11/30/2019,12/4/2019,331277,0,1689,7,CAD
1795042,1,11/30/2019,,565690,19,1709,2,EUR
1795042,2,11/30/2019,,565690,19,93,5,EUR
1795042,3,11/30/2019,,565690,19,436,3,EUR
1795043,1,11/30/2019,,70584,1,1187,8,AUD
1795043,2,11/30/2019,,70584,1,18,7,AUD
1795044,1,11/30/2019,,1051244,40,59,1,GBP
1795045,1,11/30/2019,,579195,22,803,4,EUR
1795046,1,11/30/2019,,755462,29,1439,2,EUR
1795047,1,11/30/2019,,1545880,50,1729,3,USD
1795047,2,11/30/2019,,1545880,50,1161,1,USD
1795047,3,11/30/2019,,1545880,50,176,1,USD
1795048,1,11/30/2019,,263373,9,1402,2,CAD
1795048,2,11/30/2019,,263373,9,1756,1,CAD
1795048,3,11/30/2019,,263373,9,453,7,CAD
1795048,4,11/30/2019,,263373,9,1640,1,CAD
1795049,1,11/30/2019,12/4/2019,376019,0,1691,1,CAD
1795049,2,11/30/2019,12/4/2019,376019,0,57,3,CAD
1795050,1,11/30/2019,,2011585,50,2064,4,USD
1796000,1,12/1/2019,,456029,27,654,2,EUR
1796001,1,12/1/2019,,1112613,37,1648,9,GBP
1796001,2,12/1/2019,,1112613,37,1614,7,GBP
1796001,3,12/1/2019,,1112613,37,1528,2,GBP
1796001,4,12/1/2019,,1112613,37,2501,3,GBP
1796002,1,12/1/2019,,757031,30,937,1,EUR
1796002,2,12/1/2019,,757031,30,1401,1,EUR
1796002,3,12/1/2019,,757031,30,1145,4,EUR
1796002,4,12/1/2019,,757031,30,685,3,EUR
1796003,1,12/1/2019,,2024716,53,1623,1,USD
1797000,1,12/2/2019,,1086645,39,2511,3,GBP
1797000,2,12/2/2019,,1086645,39,430,2,GBP
1797000,3,12/2/2019,,1086645,39,27,1,GBP
1797000,4,12/2/2019,,1086645,39,430,1,GBP
1797001,1,12/2/2019,,1041566,36,2106,2,GBP
1797001,2,12/2/2019,,1041566,36,1281,3,GBP
1797001,3,12/2/2019,,1041566,36,1507,3,GBP
1797002,1,12/2/2019,,2064857,54,1406,1,USD
1797002,2,12/2/2019,,2064857,54,435,3,USD
1797003,1,12/2/2019,,416872,27,1599,3,EUR
1797003,2,12/2/2019,,416872,27,2148,3,EUR
1797003,3,12/2/2019,,416872,27,1221,3,EUR
1797004,1,12/2/2019,,2092988,51,2099,4,USD
1797004,2,12/2/2019,,2092988,51,2505,2,USD
1797004,3,12/2/2019,,2092988,51,1706,1,USD
1797005,1,12/2/2019,,1960809,51,1623,4,USD
1797005,2,12/2/2019,,1960809,51,140,4,USD
1797006,1,12/2/2019,,738388,29,1489,4,EUR
1797006,2,12/2/2019,,738388,29,1917,1,EUR
1797006,3,12/2/2019,,738388,29,1625,3,EUR
1797006,4,12/2/2019,,738388,29,1668,3,EUR
1797007,1,12/2/2019,12/5/2019,1706247,0,1655,3,USD
1797007,2,12/2/2019,12/5/2019,1706247,0,354,3,USD
1797008,1,12/2/2019,,876456,33,1701,1,EUR
1797008,2,12/2/2019,,876456,33,456,6,EUR
1797008,3,12/2/2019,,876456,33,208,1,EUR
1797008,4,12/2/2019,,876456,33,1123,3,EUR
1797008,5,12/2/2019,,876456,33,2492,1,EUR
1797009,1,12/2/2019,,1768180,55,1685,1,USD
1797009,2,12/2/2019,,1768180,55,1593,2,USD
1797010,1,12/2/2019,,439771,19,1715,1,EUR
1797011,1,12/2/2019,,392374,9,1571,2,CAD
1797011,2,12/2/2019,,392374,9,1433,4,CAD
1797011,3,12/2/2019,,392374,9,105,1,CAD
1797012,1,12/2/2019,12/5/2019,213806,0,1691,6,CAD
1797012,2,12/2/2019,12/5/2019,213806,0,412,3,CAD
1797012,3,12/2/2019,12/5/2019,213806,0,2502,3,CAD
1797012,4,12/2/2019,12/5/2019,213806,0,903,2,CAD
1797012,5,12/2/2019,12/5/2019,213806,0,429,4,CAD
1797012,6,12/2/2019,12/5/2019,213806,0,432,1,CAD
1797012,7,12/2/2019,12/5/2019,213806,0,1696,1,CAD
1797013,1,12/2/2019,,1158204,38,110,2,GBP
1797013,2,12/2/2019,,1158204,38,1876,9,GBP
1797013,3,12/2/2019,,1158204,38,1369,1,GBP
1797014,1,12/2/2019,,1483256,57,1443,1,USD
1797014,2,12/2/2019,,1483256,57,1245,1,USD
1797014,3,12/2/2019,,1483256,57,81,2,USD
1797015,1,12/2/2019,,242897,9,1452,2,CAD
1797015,2,12/2/2019,,242897,9,1415,2,CAD
1797015,3,12/2/2019,,242897,9,48,2,CAD
1797016,1,12/2/2019,,1244285,59,2493,1,USD
1797016,2,12/2/2019,,1244285,59,448,5,USD
1797016,3,12/2/2019,,1244285,59,418,3,USD
1797018,1,12/2/2019,,1834262,59,1326,3,USD
1797018,2,12/2/2019,,1834262,59,436,6,USD
1797018,3,12/2/2019,,1834262,59,1694,1,USD
1797018,4,12/2/2019,,1834262,59,1482,5,USD
1797019,1,12/2/2019,,256526,8,453,2,CAD
1797020,1,12/2/2019,12/8/2019,850529,0,1266,1,EUR
1797020,2,12/2/2019,12/8/2019,850529,0,460,1,EUR
1797020,3,12/2/2019,12/8/2019,850529,0,2465,3,EUR
1797021,1,12/2/2019,12/4/2019,461982,0,130,6,EUR
1797021,2,12/2/2019,12/4/2019,461982,0,1675,8,EUR
1797021,3,12/2/2019,12/4/2019,461982,0,1640,3,EUR
1797021,4,12/2/2019,12/4/2019,461982,0,457,1,EUR
1797021,5,12/2/2019,12/4/2019,461982,0,416,2,EUR
1797021,6,12/2/2019,12/4/2019,461982,0,1821,3,EUR
1797021,7,12/2/2019,12/4/2019,461982,0,1639,5,EUR
1798001,1,12/3/2019,,1112089,36,1446,3,GBP
1798001,2,12/3/2019,,1112089,36,59,5,GBP
1798001,3,12/3/2019,,1112089,36,522,2,GBP
1798002,1,12/3/2019,,1405180,49,1299,3,USD
1798003,1,12/3/2019,12/10/2019,541442,0,370,1,EUR
1798003,2,12/3/2019,12/10/2019,541442,0,1247,7,EUR
1798004,1,12/3/2019,12/8/2019,648856,0,1729,1,EUR
1798005,1,12/3/2019,,889395,33,64,2,EUR
1798005,2,12/3/2019,,889395,33,1422,6,EUR
1798005,3,12/3/2019,,889395,33,2085,1,EUR
1798005,4,12/3/2019,,889395,33,1640,2,EUR
1798006,1,12/3/2019,,1405778,54,1519,2,USD
1798007,1,12/3/2019,,835552,32,1701,9,EUR
1798008,1,12/3/2019,,1502818,64,1623,1,USD
1798008,2,12/3/2019,,1502818,64,1494,7,USD
1798008,3,12/3/2019,,1502818,64,162,3,USD
1798008,4,12/3/2019,,1502818,64,451,1,USD
1798008,5,12/3/2019,,1502818,64,76,2,USD
1798008,6,12/3/2019,,1502818,64,1640,5,USD
1798009,1,12/3/2019,,129554,5,56,3,AUD
1798009,2,12/3/2019,,129554,5,1614,1,AUD
1798009,3,12/3/2019,,129554,5,1692,1,AUD
1798009,4,12/3/2019,,129554,5,1464,5,AUD
1798011,1,12/3/2019,12/6/2019,282634,0,101,3,CAD
1798011,3,12/3/2019,12/6/2019,282634,0,481,1,CAD
1798012,1,12/3/2019,,1183661,42,462,1,GBP
1798012,2,12/3/2019,,1183661,42,1436,1,GBP
1798013,1,12/3/2019,,166456,6,1555,2,AUD
1798014,1,12/3/2019,,425996,19,1557,3,EUR
1798014,2,12/3/2019,,425996,19,453,1,EUR
1798015,1,12/3/2019,,1097332,42,1491,1,GBP
1798015,2,12/3/2019,,1097332,42,2007,8,GBP
1798016,1,12/3/2019,,1286508,66,446,5,USD
1798016,2,12/3/2019,,1286508,66,1113,3,USD
1798016,3,12/3/2019,,1286508,66,2025,2,USD
1798016,4,12/3/2019,,1286508,66,1596,1,USD
1798016,5,12/3/2019,,1286508,66,2152,3,USD
1798017,1,12/3/2019,,2030206,53,1190,1,USD
1798018,1,12/3/2019,,152438,5,329,3,AUD
1798019,1,12/3/2019,,1729473,66,1324,7,USD
1798019,2,12/3/2019,,1729473,66,446,8,USD
1798020,1,12/3/2019,,1687392,45,1654,4,USD
1798022,1,12/3/2019,,1962218,43,1622,1,USD
1798022,2,12/3/2019,,1962218,43,381,1,USD
1798022,3,12/3/2019,,1962218,43,50,2,USD
1798023,1,12/3/2019,,151628,1,2379,2,AUD
1798023,2,12/3/2019,,151628,1,424,1,AUD
1798024,1,12/3/2019,,139742,1,2509,1,AUD
1798025,1,12/3/2019,,1281023,50,1498,2,USD
1798025,2,12/3/2019,,1281023,50,1671,4,USD
1798026,1,12/3/2019,,1563218,66,1840,7,USD
1798026,2,12/3/2019,,1563218,66,643,7,USD
1798026,3,12/3/2019,,1563218,66,165,2,USD
1798026,4,12/3/2019,,1563218,66,1460,3,USD
1798026,5,12/3/2019,,1563218,66,1200,3,USD
1798026,6,12/3/2019,,1563218,66,436,2,USD
1798028,1,12/3/2019,12/12/2019,1414226,0,1627,1,USD
1798028,2,12/3/2019,12/12/2019,1414226,0,1681,1,USD
1798028,3,12/3/2019,12/12/2019,1414226,0,1926,5,USD
1799000,1,12/4/2019,12/10/2019,1491817,0,1615,1,USD
1799000,2,12/4/2019,12/10/2019,1491817,0,460,3,USD
1799000,3,12/4/2019,12/10/2019,1491817,0,1640,1,USD
1799001,1,12/4/2019,,1748140,65,143,6,USD
1799001,2,12/4/2019,,1748140,65,1987,7,USD
1799001,3,12/4/2019,,1748140,65,451,3,USD
1799001,4,12/4/2019,,1748140,65,1635,6,USD
1799002,1,12/4/2019,12/7/2019,574327,0,97,1,EUR
1799002,2,12/4/2019,12/7/2019,574327,0,1038,1,EUR
1799003,1,12/4/2019,,397267,10,101,1,CAD
1799003,2,12/4/2019,,397267,10,69,1,CAD
1799005,1,12/4/2019,12/7/2019,1352935,0,2515,3,USD
1799006,1,12/4/2019,12/9/2019,1840032,0,1681,3,USD
1799006,2,12/4/2019,12/9/2019,1840032,0,731,2,USD
1799006,3,12/4/2019,12/9/2019,1840032,0,1527,1,USD
1799006,4,12/4/2019,12/9/2019,1840032,0,1082,10,USD
1799007,1,12/4/2019,,221410,10,433,4,CAD
1799007,2,12/4/2019,,221410,10,182,2,CAD
1799007,3,12/4/2019,,221410,10,185,1,CAD
1799007,4,12/4/2019,,221410,10,1760,1,CAD
1799007,5,12/4/2019,,221410,10,1522,1,CAD
1799007,6,12/4/2019,,221410,10,14,7,CAD
1799007,7,12/4/2019,,221410,10,1694,2,CAD
1799008,1,12/4/2019,12/7/2019,1996029,0,1409,6,USD
1799008,2,12/4/2019,12/7/2019,1996029,0,1429,5,USD
1799009,1,12/4/2019,,1609870,54,1645,1,USD
1799009,2,12/4/2019,,1609870,54,2094,2,USD
1799010,1,12/4/2019,,1575584,56,1592,1,USD
1799010,2,12/4/2019,,1575584,56,473,6,USD
1799010,3,12/4/2019,,1575584,56,1611,6,USD
1799011,1,12/4/2019,,906832,40,147,3,GBP
1799011,2,12/4/2019,,906832,40,793,4,GBP
1799012,1,12/4/2019,,2088314,43,432,2,USD
1799013,1,12/4/2019,,1848290,62,91,3,USD
1799013,3,12/4/2019,,1848290,62,1604,5,USD
1799015,1,12/4/2019,,1532276,61,1640,1,USD
1799016,1,12/4/2019,12/8/2019,1259448,0,1565,2,USD
1799016,2,12/4/2019,12/8/2019,1259448,0,2086,5,USD
1799016,3,12/4/2019,12/8/2019,1259448,0,1523,3,USD
1799016,4,12/4/2019,12/8/2019,1259448,0,2091,1,USD
1799017,1,12/4/2019,,792279,30,1508,1,EUR
1799017,2,12/4/2019,,792279,30,1722,5,EUR
1799017,3,12/4/2019,,792279,30,2508,2,EUR
1799018,1,12/4/2019,12/8/2019,594127,0,1611,2,EUR
1799019,1,12/4/2019,,382489,9,432,2,CAD
1799020,1,12/4/2019,,2029798,49,2497,4,USD
1799020,2,12/4/2019,,2029798,49,1300,1,USD
1799021,1,12/4/2019,,270633,8,1958,1,CAD
1799021,2,12/4/2019,,270633,8,1010,5,CAD
